  0.1600000000E+01  0.4913826354E+01  0.4953032424E+01
  0.1610000000E+01  0.4962964618E+01  0.5002811228E+01
  0.1620000000E+01  0.5012594264E+01  0.5053090317E+01
  0.1630000000E+01  0.5062720206E+01  0.5103874719E+01
  0.1640000000E+01  0.5113347409E+01  0.5155169512E+01
  0.1650000000E+01  0.5164480883E+01  0.5206979827E+01
  0.1660000000E+01  0.5216125691E+01  0.5259310844E+01
  0.1670000000E+01  0.5268286948E+01  0.5312167797E+01
  0.1680000000E+01  0.5320969818E+01  0.5365555971E+01
  0.1690000000E+01  0.5374179516E+01  0.5419480705E+01
  0.1700000000E+01  0.5427921311E+01  0.5473947392E+01
  0.1710000000E+01  0.5482200524E+01  0.5528961478E+01
  0.1720000000E+01  0.5537022530E+01  0.5584528464E+01
  0.1730000000E+01  0.5592392755E+01  0.5640653908E+01
  0.1740000000E+01  0.5648316682E+01  0.5697343423E+01
  0.1750000000E+01  0.5704799849E+01  0.5754602676E+01
  0.1760000000E+01  0.5761847848E+01  0.5812437394E+01
  0.1770000000E+01  0.5819466326E+01  0.5870853361E+01
  0.1780000000E+01  0.5877660989E+01  0.5929856419E+01
  0.1790000000E+01  0.5936437599E+01  0.5989452466E+01
  0.1800000000E+01  0.5995801975E+01  0.6049647464E+01
  0.1810000000E+01  0.6055759995E+01  0.6110447432E+01
  0.1820000000E+01  0.6116317595E+01  0.6171858450E+01
  0.1830000000E+01  0.6177480771E+01  0.6233886659E+01
  0.1840000000E+01  0.6239255579E+01  0.6296538261E+01
  0.1850000000E+01  0.6301648135E+01  0.6359819523E+01
  0.1860000000E+01  0.6364664616E+01  0.6423736771E+01
  0.1870000000E+01  0.6428311262E+01  0.6488296399E+01
  0.1880000000E+01  0.6492594375E+01  0.6553504862E+01
  0.1890000000E+01  0.6557520318E+01  0.6619368681E+01
  0.1900000000E+01  0.6623095522E+01  0.6685894442E+01
  0.1910000000E+01  0.6689326477E+01  0.6753088799E+01
  0.1920000000E+01  0.6756219742E+01  0.6820958469E+01
  0.1930000000E+01  0.6823781939E+01  0.6889510242E+01
  0.1940000000E+01  0.6892019758E+01  0.6958750971E+01
  0.1950000000E+01  0.6960939956E+01  0.7028687581E+01
  0.1960000000E+01  0.7030549355E+01  0.7099327065E+01
  0.1970000000E+01  0.7100854849E+01  0.7170676488E+01
  0.1980000000E+01  0.7171863398E+01  0.7242742985E+01
  0.1990000000E+01  0.7243582032E+01  0.7315533762E+01
  0.2000000000E+01  0.7316017852E+01  0.7389056099E+01
  0.2010000000E+01  0.7389178030E+01  0.7463317347E+01
  0.2020000000E+01  0.7463069811E+01  0.7538324934E+01
  0.2030000000E+01  0.7537700509E+01  0.7614086359E+01
  0.2040000000E+01  0.7613077514E+01  0.7690609199E+01
  0.2050000000E+01  0.7689208289E+01  0.7767901106E+01
