  0.8700000E-01  0.1775432E+02  0.3183249E+02  0.3132842E+02
  0.8800000E-01  0.1789510E+02  0.3195462E+02  0.3181004E+02
  0.8900000E-01  0.1803569E+02  0.3206922E+02  0.3229705E+02
  0.9000000E-01  0.1817603E+02  0.3217608E+02  0.3278931E+02
  0.9100000E-01  0.1831603E+02  0.3227497E+02  0.3328671E+02
  0.9200000E-01  0.1845562E+02  0.3236565E+02  0.3378909E+02
  0.9300000E-01  0.1859472E+02  0.3244792E+02  0.3429631E+02
  0.9400000E-01  0.1873325E+02  0.3252153E+02  0.3480822E+02
  0.9500000E-01  0.1887113E+02  0.3258626E+02  0.3532463E+02
  0.9600000E-01  0.1900829E+02  0.3264191E+02  0.3584537E+02
  0.9700000E-01  0.1914462E+02  0.3268824E+02  0.3637025E+02
  0.9800000E-01  0.1928006E+02  0.3272504E+02  0.3689907E+02
  0.9900000E-01  0.1941451E+02  0.3275210E+02  0.3743161E+02
  0.1000000E+00  0.1954788E+02  0.3276921E+02  0.3796766E+02
  0.1010000E+00  0.1968010E+02  0.3277617E+02  0.3850698E+02
  0.1020000E+00  0.1981106E+02  0.3277278E+02  0.3904933E+02
  0.1030000E+00  0.1994067E+02  0.3275884E+02  0.3959446E+02
  0.1040000E+00  0.2006886E+02  0.3273417E+02  0.4014211E+02
  0.1050000E+00  0.2019551E+02  0.3269858E+02  0.4069200E+02
  0.1060000E+00  0.2032054E+02  0.3265191E+02  0.4124386E+02
  0.1070000E+00  0.2044385E+02  0.3259398E+02  0.4179738E+02
  0.1080000E+00  0.2056536E+02  0.3252464E+02  0.4235226E+02
  0.1090000E+00  0.2068495E+02  0.3244374E+02  0.4290820E+02
  0.1100000E+00  0.2080254E+02  0.3235114E+02  0.4346488E+02
  0.1110000E+00  0.2091802E+02  0.3224671E+02  0.4402196E+02
  0.1120000E+00  0.2103131E+02  0.3213033E+02  0.4457911E+02
  0.1130000E+00  0.2114230E+02  0.3200190E+02  0.4513597E+02
  0.1140000E+00  0.2125089E+02  0.3186131E+02  0.4569220E+02
  0.1150000E+00  0.2135700E+02  0.3170848E+02  0.4624744E+02
  0.1160000E+00  0.2146051E+02  0.3154335E+02  0.4680131E+02
  0.1170000E+00  0.2156134E+02  0.3136585E+02  0.4735344E+02
  0.1180000E+00  0.2165939E+02  0.3117593E+02  0.4790346E+02
  0.1190000E+00  0.2175455E+02  0.3097357E+02  0.4845096E+02
  0.1200000E+00  0.2184674E+02  0.3075875E+02  0.4899558E+02
  0.1210000E+00  0.2193586E+02  0.3053147E+02  0.4953690E+02
  0.1220000E+00  0.2202182E+02  0.3029173E+02  0.5007454E+02
  0.1230000E+00  0.2210452E+02  0.3003958E+02  0.5060808E+02
  0.1240000E+00  0.2218387E+02  0.2977506E+02  0.5113714E+02
  0.1250000E+00  0.2225978E+02  0.2949822E+02  0.5166130E+02
  0.1260000E+00  0.2233217E+02  0.2920914E+02  0.5218016E+02
  0.1270000E+00  0.2240093E+02  0.2890792E+02  0.5269332E+02
  0.1280000E+00  0.2246600E+02  0.2859467E+02  0.5320037E+02
  0.1290000E+00  0.2252729E+02  0.2826952E+02  0.5370091E+02
  0.1300000E+00  0.2258471E+02  0.2793260E+02  0.5419454E+02
  0.1310000E+00  0.2263819E+02  0.2758409E+02  0.5468087E+02
  0.1320000E+00  0.2268765E+02  0.2722416E+02  0.5515951E+02
  0.1330000E+00  0.2273302E+02  0.2685300E+02  0.5563007E+02
  0.1340000E+00  0.2277422E+02  0.2647083E+02  0.5609217E+02
  0.1350000E+00  0.2281118E+02  0.2607787E+02  0.5654545E+02
  0.1360000E+00  0.2284385E+02  0.2567437E+02  0.5698952E+02
  0.1370000E+00  0.2287215E+02  0.2526059E+02  0.5742405E+02
  0.1380000E+00  0.2289604E+02  0.2483681E+02  0.5784869E+02
  0.1390000E+00  0.2291545E+02  0.2440331E+02  0.5826309E+02
  0.1400000E+00  0.2293033E+02  0.2396040E+02  0.5866693E+02
  0.1410000E+00  0.2294063E+02  0.2350840E+02  0.5905991E+02
  0.1420000E+00  0.2294630E+02  0.2304764E+02  0.5944171E+02
  0.1430000E+00  0.2294732E+02  0.2257848E+02  0.5981206E+02
  0.1440000E+00  0.2294363E+02  0.2210127E+02  0.6017068E+02
  0.1450000E+00  0.2293521E+02  0.2161638E+02  0.6051730E+02
  0.1460000E+00  0.2292202E+02  0.2112419E+02  0.6085170E+02
  0.1470000E+00  0.2290404E+02  0.2062510E+02  0.6117364E+02
  0.1480000E+00  0.2288125E+02  0.2011952E+02  0.6148291E+02
  0.1490000E+00  0.2285363E+02  0.1960784E+02  0.6177931E+02
  0.1500000E+00  0.2282117E+02  0.1909050E+02  0.6206268E+02
  0.1510000E+00  0.2278387E+02  0.1856791E+02  0.6233284E+02
  0.1520000E+00  0.2274171E+02  0.1804052E+02  0.6258967E+02
  0.1530000E+00  0.2269470E+02  0.1750875E+02  0.6283304E+02
  0.1540000E+00  0.2264284E+02  0.1697305E+02  0.6306284E+02
  0.1550000E+00  0.2258614E+02  0.1643387E+02  0.6327899E+02
  0.1560000E+00  0.2252462E+02  0.1589165E+02  0.6348142E+02
  0.1570000E+00  0.2245829E+02  0.1534685E+02  0.6367009E+02
  0.1580000E+00  0.2238717E+02  0.1479991E+02  0.6384497E+02
  0.1590000E+00  0.2231130E+02  0.1425129E+02  0.6400605E+02
  0.1600000E+00  0.2223070E+02  0.1370143E+02  0.6415333E+02
  0.1610000E+00  0.2214541E+02  0.1315079E+02  0.6428684E+02
  0.1620000E+00  0.2205546E+02  0.1259980E+02  0.6440664E+02
  0.1630000E+00  0.2196090E+02  0.1204890E+02  0.6451279E+02
  0.1640000E+00  0.2186178E+02  0.1149852E+02  0.6460536E+02
  0.1650000E+00  0.2175815E+02  0.1094911E+02  0.6468445E+02
  0.1660000E+00  0.2165006E+02  0.1040107E+02  0.6475019E+02
  0.1670000E+00  0.2153757E+02  0.9854827E+01  0.6480271E+02
  0.1680000E+00  0.2142074E+02  0.9310782E+01  0.6484215E+02
  0.1690000E+00  0.2129964E+02  0.8769334E+01  0.6486868E+02
  0.1700000E+00  0.2117434E+02  0.8230870E+01  0.6488248E+02
  0.1710000E+00  0.2104491E+02  0.7695769E+01  0.6488375E+02
  0.1720000E+00  0.2091141E+02  0.7164398E+01  0.6487268E+02
  0.1730000E+00  0.2077394E+02  0.6637110E+01  0.6484950E+02
  0.1740000E+00  0.2063258E+02  0.6114251E+01  0.6481445E+02
  0.1750000E+00  0.2048739E+02  0.5596151E+01  0.6476777E+02
  0.1760000E+00  0.2033848E+02  0.5083127E+01  0.6470970E+02
  0.1770000E+00  0.2018593E+02  0.4575486E+01  0.6464053E+02
  0.1780000E+00  0.2002982E+02  0.4073519E+01  0.6456051E+02
  0.1790000E+00  0.1987026E+02  0.3577503E+01  0.6446994E+02
  0.1800000E+00  0.1970733E+02  0.3087701E+01  0.6436911E+02
  0.1810000E+00  0.1954114E+02  0.2604363E+01  0.6425831E+02
  0.1820000E+00  0.1937177E+02  0.2127724E+01  0.6413784E+02
  0.1830000E+00  0.1919933E+02  0.1658004E+01  0.6400803E+02
  0.1840000E+00  0.1902391E+02  0.1195408E+01  0.6386917E+02
  0.1850000E+00  0.1884563E+02  0.7401273E+00  0.6372160E+02
  0.1860000E+00  0.1866457E+02  0.2923388E+00  0.6356562E+02
  0.1870000E+00  0.1848085E+02 -0.1477958E+00  0.6340157E+02
  0.1880000E+00  0.1829457E+02 -0.5801290E+00  0.6322977E+02
  0.1890000E+00  0.1810582E+02 -0.1004527E+01  0.6305054E+02
  0.1900000E+00  0.1791471E+02 -0.1420872E+01  0.6286422E+02
  0.1910000E+00  0.1772136E+02 -0.1829057E+01  0.6267113E+02
  0.1920000E+00  0.1752585E+02 -0.2228991E+01  0.6247159E+02
  0.1930000E+00  0.1732831E+02 -0.2620596E+01  0.6226593E+02
  0.1940000E+00  0.1712882E+02 -0.3003806E+01  0.6205448E+02
  0.1950000E+00  0.1692749E+02 -0.3378569E+01  0.6183755E+02
  0.1960000E+00  0.1672443E+02 -0.3744846E+01  0.6161546E+02
  0.1970000E+00  0.1651974E+02 -0.4102607E+01  0.6138852E+02
  0.1980000E+00  0.1631351E+02 -0.4451837E+01  0.6115704E+02
  0.1990000E+00  0.1610586E+02 -0.4792531E+01  0.6092133E+02
  0.2000000E+00  0.1589688E+02 -0.5124695E+01  0.6068169E+02
  0.2010000E+00  0.1568666E+02 -0.5448344E+01  0.6043840E+02
  0.2020000E+00  0.1547531E+02 -0.5763506E+01  0.6019177E+02
  0.2030000E+00  0.1526292E+02 -0.6070217E+01  0.5994207E+02
  0.2040000E+00  0.1504959E+02 -0.6368521E+01  0.5968957E+02
  0.2050000E+00  0.1483541E+02 -0.6658472E+01  0.5943455E+02
  0.2060000E+00  0.1462047E+02 -0.6940133E+01  0.5917728E+02
  0.2070000E+00  0.1440487E+02 -0.7213574E+01  0.5891801E+02
  0.2080000E+00  0.1418868E+02 -0.7478872E+01  0.5865698E+02
  0.2090000E+00  0.1397201E+02 -0.7736111E+01  0.5839445E+02
  0.2100000E+00  0.1375492E+02 -0.7985382E+01  0.5813064E+02
  0.2110000E+00  0.1353752E+02 -0.8226782E+01  0.5786579E+02
  0.2120000E+00  0.1331988E+02 -0.8460414E+01  0.5760011E+02
  0.2130000E+00  0.1310208E+02 -0.8686385E+01  0.5733382E+02
  0.2140000E+00  0.1288419E+02 -0.8904807E+01  0.5706712E+02
  0.2150000E+00  0.1266630E+02 -0.9115799E+01  0.5680021E+02
  0.2160000E+00  0.1244848E+02 -0.9319479E+01  0.5653328E+02
  0.2170000E+00  0.1223080E+02 -0.9515974E+01  0.5626651E+02
  0.2180000E+00  0.1201333E+02 -0.9705410E+01  0.5600007E+02
  0.2190000E+00  0.1179615E+02 -0.9887919E+01  0.5573415E+02
  0.2200000E+00  0.1157930E+02 -0.1006363E+02  0.5546888E+02
  0.2210000E+00  0.1136288E+02 -0.1023269E+02  0.5520444E+02
  0.2220000E+00  0.1114692E+02 -0.1039522E+02  0.5494095E+02
  0.2230000E+00  0.1093150E+02 -0.1055137E+02  0.5467857E+02
  0.2240000E+00  0.1071667E+02 -0.1070128E+02  0.5441742E+02
  0.2250000E+00  0.1050249E+02 -0.1084509E+02  0.5415762E+02
  0.2260000E+00  0.1028901E+02 -0.1098293E+02  0.5389930E+02
  0.2270000E+00  0.1007629E+02 -0.1111496E+02  0.5364257E+02
  0.2280000E+00  0.9864382E+01 -0.1124131E+02  0.5338752E+02
  0.2290000E+00  0.9653325E+01 -0.1136213E+02  0.5313427E+02
  0.2300000E+00  0.9443171E+01 -0.1147755E+02  0.5288289E+02
  0.2310000E+00  0.9233963E+01 -0.1158773E+02  0.5263349E+02
  0.2320000E+00  0.9025746E+01 -0.1169280E+02  0.5238613E+02
  0.2330000E+00  0.8818561E+01 -0.1179290E+02  0.5214090E+02
  0.2340000E+00  0.8612446E+01 -0.1188818E+02  0.5189786E+02
  0.2350000E+00  0.8407440E+01 -0.1197876E+02  0.5165708E+02
  0.2360000E+00  0.8203578E+01 -0.1206478E+02  0.5141861E+02
  0.2370000E+00  0.8000894E+01 -0.1214639E+02  0.5118252E+02
  0.2380000E+00  0.7799422E+01 -0.1222372E+02  0.5094886E+02
  0.2390000E+00  0.7599190E+01 -0.1229689E+02  0.5071765E+02
  0.2400000E+00  0.7400229E+01 -0.1236604E+02  0.5048896E+02
  0.2410000E+00  0.7202567E+01 -0.1243129E+02  0.5026281E+02
  0.2420000E+00  0.7006228E+01 -0.1249278E+02  0.5003924E+02
  0.2430000E+00  0.6811238E+01 -0.1255062E+02  0.4981827E+02
  0.2440000E+00  0.6617620E+01 -0.1260495E+02  0.4959994E+02
  0.2450000E+00  0.6425394E+01 -0.1265587E+02  0.4938426E+02
  0.2460000E+00  0.6234581E+01 -0.1270351E+02  0.4917125E+02
  0.2470000E+00  0.6045200E+01 -0.1274799E+02  0.4896092E+02
  0.2480000E+00  0.5857268E+01 -0.1278941E+02  0.4875330E+02
  0.2490000E+00  0.5670802E+01 -0.1282789E+02  0.4854838E+02
  0.2500000E+00  0.5485815E+01 -0.1286354E+02  0.4834617E+02
  0.2510000E+00  0.5302321E+01 -0.1289646E+02  0.4814668E+02
  0.2520000E+00  0.5120333E+01 -0.1292676E+02  0.4794991E+02
  0.2530000E+00  0.4939862E+01 -0.1295454E+02  0.4775585E+02
  0.2540000E+00  0.4760918E+01 -0.1297990E+02  0.4756451E+02
  0.2550000E+00  0.4583510E+01 -0.1300293E+02  0.4737588E+02
  0.2560000E+00  0.4407646E+01 -0.1302374E+02  0.4718994E+02
  0.2570000E+00  0.4233332E+01 -0.1304240E+02  0.4700670E+02
  0.2580000E+00  0.4060574E+01 -0.1305902E+02  0.4682613E+02
  0.2590000E+00  0.3889379E+01 -0.1307368E+02  0.4664824E+02
  0.2600000E+00  0.3719748E+01 -0.1308647E+02  0.4647299E+02
  0.2610000E+00  0.3551686E+01 -0.1309746E+02  0.4630039E+02
  0.2620000E+00  0.3385194E+01 -0.1310674E+02  0.4613040E+02
  0.2630000E+00  0.3220275E+01 -0.1311438E+02  0.4596302E+02
  0.2640000E+00  0.3056928E+01 -0.1312047E+02  0.4579822E+02
  0.2650000E+00  0.2895154E+01 -0.1312508E+02  0.4563598E+02
  0.2660000E+00  0.2734952E+01 -0.1312827E+02  0.4547629E+02
  0.2670000E+00  0.2576320E+01 -0.1313012E+02  0.4531911E+02
  0.2680000E+00  0.2419256E+01 -0.1313069E+02  0.4516443E+02
  0.2690000E+00  0.2263756E+01 -0.1313005E+02  0.4501223E+02
  0.2700000E+00  0.2109818E+01 -0.1312827E+02  0.4486247E+02
  0.2710000E+00  0.1957437E+01 -0.1312540E+02  0.4471514E+02
  0.2720000E+00  0.1806609E+01 -0.1312151E+02  0.4457021E+02
  0.2730000E+00  0.1657328E+01 -0.1311664E+02  0.4442765E+02
  0.2740000E+00  0.1509588E+01 -0.1311086E+02  0.4428744E+02
  0.2750000E+00  0.1363383E+01 -0.1310422E+02  0.4414954E+02
  0.2760000E+00  0.1218707E+01 -0.1309678E+02  0.4401395E+02
  0.2770000E+00  0.1075552E+01 -0.1308857E+02  0.4388061E+02
  0.2780000E+00  0.9339112E+00 -0.1307966E+02  0.4374952E+02
  0.2790000E+00  0.7937755E+00 -0.1307008E+02  0.4362064E+02
  0.2800000E+00  0.6551370E+00 -0.1305988E+02  0.4349394E+02
  0.2810000E+00  0.5179868E+00 -0.1304911E+02  0.4336940E+02
  0.2820000E+00  0.3823158E+00 -0.1303781E+02  0.4324699E+02
  0.2830000E+00  0.2481145E+00 -0.1302601E+02  0.4312668E+02
  0.2840000E+00  0.1153733E+00 -0.1301376E+02  0.4300845E+02
  0.2850000E+00 -0.1591806E-01 -0.1300109E+02  0.4289226E+02
  0.2860000E+00 -0.1457698E+00 -0.1298805E+02  0.4277808E+02
  0.2870000E+00 -0.2741926E+00 -0.1297465E+02  0.4266590E+02
  0.2880000E+00 -0.4011972E+00 -0.1296095E+02  0.4255568E+02
  0.2890000E+00 -0.5267947E+00 -0.1294696E+02  0.4244740E+02
  0.2900000E+00 -0.6509964E+00 -0.1293273E+02  0.4234103E+02
  0.2910000E+00 -0.7738137E+00 -0.1291827E+02  0.4223654E+02
  0.2920000E+00 -0.8952583E+00 -0.1290362E+02  0.4213390E+02
  0.2930000E+00 -0.1015342E+01 -0.1288881E+02  0.4203310E+02
  0.2940000E+00 -0.1134077E+01 -0.1287385E+02  0.4193410E+02
  0.2950000E+00 -0.1251474E+01 -0.1285879E+02  0.4183687E+02
  0.2960000E+00 -0.1367547E+01 -0.1284363E+02  0.4174140E+02
  0.2970000E+00 -0.1482308E+01 -0.1282840E+02  0.4164766E+02
  0.2980000E+00 -0.1595769E+01 -0.1281313E+02  0.4155561E+02
  0.2990000E+00 -0.1707943E+01 -0.1279784E+02  0.4146524E+02
  0.3000000E+00 -0.1818842E+01 -0.1278254E+02  0.4137653E+02
  0.3010000E+00 -0.1928479E+01 -0.1276725E+02  0.4128944E+02
  0.3020000E+00 -0.2036866E+01 -0.1275200E+02  0.4120395E+02
  0.3030000E+00 -0.2144018E+01 -0.1273679E+02  0.4112005E+02
  0.3040000E+00 -0.2249946E+01 -0.1272165E+02  0.4103771E+02
  0.3050000E+00 -0.2354663E+01 -0.1270660E+02  0.4095689E+02
  0.3060000E+00 -0.2458182E+01 -0.1269164E+02  0.4087760E+02
  0.3070000E+00 -0.2560517E+01 -0.1267679E+02  0.4079979E+02
  0.3080000E+00 -0.2661679E+01 -0.1266206E+02  0.4072345E+02
  0.3090000E+00 -0.2761683E+01 -0.1264748E+02  0.4064855E+02
  0.3100000E+00 -0.2860541E+01 -0.1263304E+02  0.4057509E+02
  0.3110000E+00 -0.2958266E+01 -0.1261876E+02  0.4050302E+02
  0.3120000E+00 -0.3054871E+01 -0.1260465E+02  0.4043234E+02
  0.3130000E+00 -0.3150369E+01 -0.1259073E+02  0.4036303E+02
  0.3140000E+00 -0.3244772E+01 -0.1257699E+02  0.4029506E+02
  0.3150000E+00 -0.3338095E+01 -0.1256346E+02  0.4022842E+02
  0.3160000E+00 -0.3430348E+01 -0.1255013E+02  0.4016308E+02
  0.3170000E+00 -0.3521546E+01 -0.1253702E+02  0.4009903E+02
  0.3180000E+00 -0.3611701E+01 -0.1252414E+02  0.4003625E+02
  0.3190000E+00 -0.3700825E+01 -0.1251148E+02  0.3997472E+02
  0.3200000E+00 -0.3788932E+01 -0.1249907E+02  0.3991442E+02
  0.3210000E+00 -0.3876033E+01 -0.1248689E+02  0.3985534E+02
  0.3220000E+00 -0.3962142E+01 -0.1247496E+02  0.3979746E+02
  0.3230000E+00 -0.4047270E+01 -0.1246329E+02  0.3974076E+02
  0.3240000E+00 -0.4131430E+01 -0.1245188E+02  0.3968523E+02
  0.3250000E+00 -0.4214635E+01 -0.1244073E+02  0.3963085E+02
  0.3260000E+00 -0.4296896E+01 -0.1242984E+02  0.3957760E+02
  0.3270000E+00 -0.4378225E+01 -0.1241923E+02  0.3952547E+02
  0.3280000E+00 -0.4458635E+01 -0.1240888E+02  0.3947444E+02
  0.3290000E+00 -0.4538138E+01 -0.1239882E+02  0.3942450E+02
  0.3300000E+00 -0.4616744E+01 -0.1238903E+02  0.3937564E+02
  0.3310000E+00 -0.4694467E+01 -0.1237953E+02  0.3932783E+02
  0.3320000E+00 -0.4771318E+01 -0.1237030E+02  0.3928107E+02
  0.3330000E+00 -0.4847308E+01 -0.1236136E+02  0.3923534E+02
  0.3340000E+00 -0.4922448E+01 -0.1235271E+02  0.3919064E+02
  0.3350000E+00 -0.4996751E+01 -0.1234434E+02  0.3914693E+02
  0.3360000E+00 -0.5070227E+01 -0.1233626E+02  0.3910422E+02
  0.3370000E+00 -0.5142887E+01 -0.1232846E+02  0.3906249E+02
  0.3380000E+00 -0.5214743E+01 -0.1232095E+02  0.3902173E+02
  0.3390000E+00 -0.5285805E+01 -0.1231374E+02  0.3898192E+02
  0.3400000E+00 -0.5356084E+01 -0.1230680E+02  0.3894306E+02
  0.3410000E+00 -0.5425591E+01 -0.1230016E+02  0.3890513E+02
  0.3420000E+00 -0.5494337E+01 -0.1229380E+02  0.3886812E+02
  0.3430000E+00 -0.5562332E+01 -0.1228772E+02  0.3883201E+02
  0.3440000E+00 -0.5629586E+01 -0.1228193E+02  0.3879681E+02
  0.3450000E+00 -0.5696109E+01 -0.1227642E+02  0.3876249E+02
  0.3460000E+00 -0.5761912E+01 -0.1227120E+02  0.3872906E+02
  0.3470000E+00 -0.5827005E+01 -0.1226625E+02  0.3869648E+02
  0.3480000E+00 -0.5891397E+01 -0.1226158E+02  0.3866477E+02
  0.3490000E+00 -0.5955099E+01 -0.1225718E+02  0.3863390E+02
  0.3500000E+00 -0.6018120E+01 -0.1225306E+02  0.3860387E+02
  0.3510000E+00 -0.6080469E+01 -0.1224921E+02  0.3857467E+02
  0.3520000E+00 -0.6142157E+01 -0.1224563E+02  0.3854628E+02
  0.3530000E+00 -0.6203191E+01 -0.1224231E+02  0.3851871E+02
  0.3540000E+00 -0.6263583E+01 -0.1223926E+02  0.3849193E+02
  0.3550000E+00 -0.6323339E+01 -0.1223646E+02  0.3846595E+02
  0.3560000E+00 -0.6382471E+01 -0.1223393E+02  0.3844075E+02
  0.3570000E+00 -0.6440985E+01 -0.1223164E+02  0.3841632E+02
  0.3580000E+00 -0.6498892E+01 -0.1222961E+02  0.3839266E+02
  0.3590000E+00 -0.6556199E+01 -0.1222783E+02  0.3836976E+02
  0.3600000E+00 -0.6612915E+01 -0.1222629E+02  0.3834761E+02
  0.3610000E+00 -0.6669049E+01 -0.1222499E+02  0.3832620E+02
  0.3620000E+00 -0.6724608E+01 -0.1222393E+02  0.3830553E+02
  0.3630000E+00 -0.6779602E+01 -0.1222310E+02  0.3828558E+02
  0.3640000E+00 -0.6834037E+01 -0.1222250E+02  0.3826635E+02
  0.3650000E+00 -0.6887921E+01 -0.1222212E+02  0.3824784E+02
  0.3660000E+00 -0.6941263E+01 -0.1222197E+02  0.3823003E+02
  0.3670000E+00 -0.6994070E+01 -0.1222204E+02  0.3821292E+02
  0.3680000E+00 -0.7046350E+01 -0.1222231E+02  0.3819650E+02
  0.3690000E+00 -0.7098110E+01 -0.1222280E+02  0.3818076E+02
  0.3700000E+00 -0.7149357E+01 -0.1222349E+02  0.3816571E+02
