  0.21000000E+00  0.13383136E+01  0.13810653E+01  0.63209247E+01  0.54915693E+01  0.13498540E+01  0.13926033E+01
  0.22000000E+00  0.14015021E+01  0.14355221E+01  0.63163308E+01  0.53896104E+01  0.14141327E+01  0.14481378E+01
  0.23000000E+00  0.14646449E+01  0.14889598E+01  0.63117786E+01  0.52877580E+01  0.14784115E+01  0.15026922E+01
  0.24000000E+00  0.15277424E+01  0.15413794E+01  0.63072675E+01  0.51860104E+01  0.15426903E+01  0.15562667E+01
  0.25000000E+00  0.15907949E+01  0.15927820E+01  0.63027970E+01  0.50843660E+01  0.16069690E+01  0.16088611E+01
  0.26000000E+00  0.16538029E+01  0.16431686E+01  0.62983667E+01  0.49828233E+01  0.16712478E+01  0.16604756E+01
  0.27000000E+00  0.17167668E+01  0.16925403E+01  0.62939760E+01  0.48813805E+01  0.17355265E+01  0.17111100E+01
  0.28000000E+00  0.17796869E+01  0.17408980E+01  0.62896242E+01  0.47800360E+01  0.17998053E+01  0.17607644E+01
  0.29000000E+00  0.18425637E+01  0.17882426E+01  0.62853110E+01  0.46787884E+01  0.18640841E+01  0.18094389E+01
  0.30000000E+00  0.19053976E+01  0.18345753E+01  0.62810358E+01  0.45776360E+01  0.19283628E+01  0.18571333E+01
  0.31000000E+00  0.19681888E+01  0.18798968E+01  0.62767979E+01  0.44765772E+01  0.19926416E+01  0.19038478E+01
  0.32000000E+00  0.20309379E+01  0.19242081E+01  0.62725968E+01  0.43756107E+01  0.20569204E+01  0.19495822E+01
  0.33000000E+00  0.20936451E+01  0.19675102E+01  0.62684321E+01  0.42747348E+01  0.21211991E+01  0.19943367E+01
  0.34000000E+00  0.21563108E+01  0.20098040E+01  0.62643029E+01  0.41739481E+01  0.21854779E+01  0.20381111E+01
  0.35000000E+00  0.22189354E+01  0.20510902E+01  0.62602089E+01  0.40732491E+01  0.22497566E+01  0.20809056E+01
  0.36000000E+00  0.22815191E+01  0.20913699E+01  0.62561494E+01  0.39726365E+01  0.23140354E+01  0.21227200E+01
  0.37000000E+00  0.23440625E+01  0.21306438E+01  0.62521238E+01  0.38721087E+01  0.23783142E+01  0.21635544E+01
  0.38000000E+00  0.24065657E+01  0.21689128E+01  0.62481314E+01  0.37716643E+01  0.24425929E+01  0.22034089E+01
  0.39000000E+00  0.24690292E+01  0.22061778E+01  0.62441718E+01  0.36713021E+01  0.25068717E+01  0.22422833E+01
  0.40000000E+00  0.25314532E+01  0.22424395E+01  0.62402441E+01  0.35710207E+01  0.25711504E+01  0.22801778E+01
  0.41000000E+00  0.25938381E+01  0.22776987E+01  0.62363479E+01  0.34708186E+01  0.26354292E+01  0.23170922E+01
  0.42000000E+00  0.26561842E+01  0.23119563E+01  0.62324825E+01  0.33706947E+01  0.26997080E+01  0.23530267E+01
  0.43000000E+00  0.27184917E+01  0.23452129E+01  0.62286471E+01  0.32706477E+01  0.27639867E+01  0.23879811E+01
  0.44000000E+00  0.27807610E+01  0.23774695E+01  0.62248412E+01  0.31706762E+01  0.28282655E+01  0.24219555E+01
  0.45000000E+00  0.28429924E+01  0.24087266E+01  0.62210641E+01  0.30707791E+01  0.28925442E+01  0.24549500E+01
  0.46000000E+00  0.29051862E+01  0.24389852E+01  0.62173151E+01  0.29709552E+01  0.29568230E+01  0.24869644E+01
  0.47000000E+00  0.29673426E+01  0.24682458E+01  0.62135935E+01  0.28712033E+01  0.30211018E+01  0.25179989E+01
  0.48000000E+00  0.30294618E+01  0.24965092E+01  0.62098986E+01  0.27715222E+01  0.30853805E+01  0.25480533E+01
  0.49000000E+00  0.30915443E+01  0.25237761E+01  0.62062298E+01  0.26719109E+01  0.31496593E+01  0.25771278E+01
  0.50000000E+00  0.31535902E+01  0.25500472E+01  0.62025862E+01  0.25723682E+01  0.32139380E+01  0.26052222E+01
  0.51000000E+00  0.32155997E+01  0.25753232E+01  0.61989672E+01  0.24728931E+01  0.32782168E+01  0.26323367E+01
  0.52000000E+00  0.32775732E+01  0.25996047E+01  0.61953721E+01  0.23734846E+01  0.33424956E+01  0.26584711E+01
  0.53000000E+00  0.33395108E+01  0.26228925E+01  0.61918001E+01  0.22741416E+01  0.34067743E+01  0.26836255E+01
  0.54000000E+00  0.34014128E+01  0.26451871E+01  0.61882505E+01  0.21748632E+01  0.34710531E+01  0.27078000E+01
  0.55000000E+00  0.34632795E+01  0.26664892E+01  0.61847224E+01  0.20756484E+01  0.35353319E+01  0.27309944E+01
  0.56000000E+00  0.35251109E+01  0.26867995E+01  0.61812152E+01  0.19764964E+01  0.35996106E+01  0.27532089E+01
  0.57000000E+00  0.35869073E+01  0.27061185E+01  0.61777281E+01  0.18774063E+01  0.36638894E+01  0.27744433E+01
  0.58000000E+00  0.36486690E+01  0.27244468E+01  0.61742603E+01  0.17783772E+01  0.37281681E+01  0.27946978E+01
  0.59000000E+00  0.37103960E+01  0.27417852E+01  0.61708110E+01  0.16794084E+01  0.37924469E+01  0.28139722E+01
  0.60000000E+00  0.37720887E+01  0.27581341E+01  0.61673794E+01  0.15804990E+01  0.38567257E+01  0.28322667E+01
  0.61000000E+00  0.38337471E+01  0.27734943E+01  0.61639647E+01  0.14816484E+01  0.39210044E+01  0.28495811E+01
  0.62000000E+00  0.38953715E+01  0.27878661E+01  0.61605661E+01  0.13828558E+01  0.39852832E+01  0.28659155E+01
  0.63000000E+00  0.39569619E+01  0.28012503E+01  0.61571828E+01  0.12841206E+01  0.40495619E+01  0.28812700E+01
  0.64000000E+00  0.40185185E+01  0.28136474E+01  0.61538140E+01  0.11854422E+01  0.41138407E+01  0.28956444E+01
  0.65000000E+00  0.40800416E+01  0.28250580E+01  0.61504589E+01  0.10868199E+01  0.41781195E+01  0.29090389E+01
  0.66000000E+00  0.41415311E+01  0.28354826E+01  0.61471166E+01  0.98825328E+00  0.42423982E+01  0.29214533E+01
  0.67000000E+00  0.42029873E+01  0.28449218E+01  0.61437862E+01  0.88974178E+00  0.43066770E+01  0.29328878E+01
  0.68000000E+00  0.42644102E+01  0.28533761E+01  0.61404671E+01  0.79128494E+00  0.43709557E+01  0.29433422E+01
  0.69000000E+00  0.43258000E+01  0.28608461E+01  0.61371582E+01  0.69288233E+00  0.44352345E+01  0.29528167E+01
  0.70000000E+00  0.43871567E+01  0.28673323E+01  0.61338589E+01  0.59453355E+00  0.44995133E+01  0.29613111E+01
  0.71000000E+00  0.44484805E+01  0.28728353E+01  0.61305682E+01  0.49623826E+00  0.45637920E+01  0.29688255E+01
  0.72000000E+00  0.45097714E+01  0.28773555E+01  0.61272852E+01  0.39799615E+00  0.46280708E+01  0.29753600E+01
  0.73000000E+00  0.45710295E+01  0.28808936E+01  0.61240092E+01  0.29980694E+00  0.46923496E+01  0.29809144E+01
  0.74000000E+00  0.46322548E+01  0.28834500E+01  0.61207393E+01  0.20167041E+00  0.47566283E+01  0.29854889E+01
  0.75000000E+00  0.46934475E+01  0.28850253E+01  0.61174747E+01  0.10358637E+00  0.48209071E+01  0.29890833E+01
  0.76000000E+00  0.47546076E+01  0.28856200E+01  0.61142145E+01  0.55546715E-02  0.48851858E+01  0.29916978E+01
  0.77000000E+00  0.48157351E+01  0.28852346E+01  0.61109578E+01 -0.92424798E-01  0.49494646E+01  0.29933322E+01
  0.78000000E+00  0.48768300E+01  0.28838696E+01  0.61077038E+01 -0.19035210E+00  0.50137434E+01  0.29939867E+01
  0.79000000E+00  0.49378924E+01  0.28815256E+01  0.61044518E+01 -0.28822727E+00  0.50780221E+01  0.29936611E+01
  0.80000000E+00  0.49989223E+01  0.28782031E+01  0.61012008E+01 -0.38605029E+00  0.51423009E+01  0.29923555E+01
  0.81000000E+00  0.50599197E+01  0.28739026E+01  0.60979499E+01 -0.48382111E+00  0.52065796E+01  0.29900700E+01
  0.82000000E+00  0.51208846E+01  0.28686246E+01  0.60946985E+01 -0.58153963E+00  0.52708584E+01  0.29868044E+01
  0.83000000E+00  0.51818169E+01  0.28623696E+01  0.60914457E+01 -0.67920573E+00  0.53351372E+01  0.29825589E+01
  0.84000000E+00  0.52427167E+01  0.28551383E+01  0.60881906E+01 -0.77681922E+00  0.53994159E+01  0.29773333E+01
  0.85000000E+00  0.53035840E+01  0.28469310E+01  0.60849324E+01 -0.87437992E+00  0.54636947E+01  0.29711278E+01
  0.86000000E+00  0.53644186E+01  0.28377484E+01  0.60816704E+01 -0.97188755E+00  0.55279734E+01  0.29639422E+01
  0.87000000E+00  0.54252206E+01  0.28275909E+01  0.60784037E+01 -0.10693418E+01  0.55922522E+01  0.29557767E+01
  0.88000000E+00  0.54859900E+01  0.28164592E+01  0.60751316E+01 -0.11667425E+01  0.56565310E+01  0.29466311E+01
  0.89000000E+00  0.55467265E+01  0.28043536E+01  0.60718533E+01 -0.12640891E+01  0.57208097E+01  0.29365055E+01
  0.90000000E+00  0.56074303E+01  0.27912749E+01  0.60685680E+01 -0.13613813E+01  0.57850885E+01  0.29254000E+01
  0.91000000E+00  0.56681012E+01  0.27772235E+01  0.60652749E+01 -0.14586186E+01  0.58493672E+01  0.29133144E+01
  0.92000000E+00  0.57287391E+01  0.27621999E+01  0.60619734E+01 -0.15558007E+01  0.59136460E+01  0.29002489E+01
  0.93000000E+00  0.57893439E+01  0.27462048E+01  0.60586626E+01 -0.16529269E+01  0.59779248E+01  0.28862033E+01
  0.94000000E+00  0.58499156E+01  0.27292387E+01  0.60553419E+01 -0.17499968E+01  0.60422035E+01  0.28711778E+01
  0.95000000E+00  0.59104540E+01  0.27113021E+01  0.60520105E+01 -0.18470098E+01  0.61064823E+01  0.28551722E+01
  0.96000000E+00  0.59709591E+01  0.26923956E+01  0.60486678E+01 -0.19439653E+01  0.61707611E+01  0.28381867E+01
  0.97000000E+00  0.60314307E+01  0.26725199E+01  0.60453129E+01 -0.20408627E+01  0.62350398E+01  0.28202211E+01
  0.98000000E+00  0.60918687E+01  0.26516755E+01  0.60419454E+01 -0.21377013E+01  0.62993186E+01  0.28012755E+01
  0.99000000E+00  0.61522729E+01  0.26298629E+01  0.60385644E+01 -0.22344804E+01  0.63635973E+01  0.27813500E+01
  0.10000000E+01  0.62126433E+01  0.26070828E+01  0.60351694E+01 -0.23311994E+01  0.64278761E+01  0.27604444E+01
  0.10100000E+01  0.62729797E+01  0.25833358E+01  0.60317596E+01 -0.24278574E+01  0.64921549E+01  0.27385589E+01
  0.10200000E+01  0.63332819E+01  0.25586225E+01  0.60283345E+01 -0.25244538E+01  0.65564336E+01  0.27156933E+01
  0.10300000E+01  0.63935497E+01  0.25329435E+01  0.60248935E+01 -0.26209877E+01  0.66207124E+01  0.26918478E+01
  0.10400000E+01  0.64537831E+01  0.25062994E+01  0.60214359E+01 -0.27174583E+01  0.66849911E+01  0.26670222E+01
  0.10500000E+01  0.65139819E+01  0.24786910E+01  0.60179612E+01 -0.28138648E+01  0.67492699E+01  0.26412167E+01
  0.10600000E+01  0.65741458E+01  0.24501187E+01  0.60144688E+01 -0.29102062E+01  0.68135487E+01  0.26144311E+01
  0.10700000E+01  0.66342747E+01  0.24205834E+01  0.60109581E+01 -0.30064818E+01  0.68778274E+01  0.25866655E+01
  0.10800000E+01  0.66943684E+01  0.23900856E+01  0.60074286E+01 -0.31026907E+01  0.69421062E+01  0.25579200E+01
  0.10900000E+01  0.67544267E+01  0.23586260E+01  0.60038798E+01 -0.31988318E+01  0.70063849E+01  0.25281944E+01
  0.11000000E+01  0.68144495E+01  0.23262053E+01  0.60003111E+01 -0.32949042E+01  0.70706637E+01  0.24974889E+01
  0.11100000E+01  0.68744365E+01  0.22928242E+01  0.59967220E+01 -0.33909071E+01  0.71349425E+01  0.24658033E+01
  0.11200000E+01  0.69343875E+01  0.22584833E+01  0.59931120E+01 -0.34868393E+01  0.71992212E+01  0.24331378E+01
  0.11300000E+01  0.69943022E+01  0.22231835E+01  0.59894807E+01 -0.35826999E+01  0.72635000E+01  0.23994922E+01
  0.11400000E+01  0.70541806E+01  0.21869254E+01  0.59858276E+01 -0.36784879E+01  0.73277788E+01  0.23648667E+01
  0.11500000E+01  0.71140224E+01  0.21497097E+01  0.59821523E+01 -0.37742023E+01  0.73920575E+01  0.23292611E+01
  0.11600000E+01  0.71738273E+01  0.21115373E+01  0.59784542E+01 -0.38698419E+01  0.74563363E+01  0.22926755E+01
  0.11700000E+01  0.72335951E+01  0.20724088E+01  0.59747331E+01 -0.39654059E+01  0.75206150E+01  0.22551100E+01
  0.11800000E+01  0.72933256E+01  0.20323249E+01  0.59709884E+01 -0.40608929E+01  0.75848938E+01  0.22165644E+01
  0.11900000E+01  0.73530186E+01  0.19912866E+01  0.59672197E+01 -0.41563021E+01  0.76491726E+01  0.21770389E+01
  0.12000000E+01  0.74126737E+01  0.19492945E+01  0.59634268E+01 -0.42516323E+01  0.77134513E+01  0.21365333E+01
  0.12100000E+01  0.74722908E+01  0.19063495E+01  0.59596091E+01 -0.43468823E+01  0.77777301E+01  0.20950478E+01
  0.12200000E+01  0.75318696E+01  0.18624524E+01  0.59557664E+01 -0.44420511E+01  0.78420088E+01  0.20525822E+01
  0.12300000E+01  0.75914099E+01  0.18176039E+01  0.59518983E+01 -0.45371376E+01  0.79062876E+01  0.20091367E+01
  0.12400000E+01  0.76509114E+01  0.17718049E+01  0.59480045E+01 -0.46321405E+01  0.79705664E+01  0.19647111E+01
  0.12500000E+01  0.77103738E+01  0.17250563E+01  0.59440846E+01 -0.47270588E+01  0.80348451E+01  0.19193055E+01
  0.12600000E+01  0.77697969E+01  0.16773589E+01  0.59401383E+01 -0.48218913E+01  0.80991239E+01  0.18729200E+01
  0.12700000E+01  0.78291805E+01  0.16287136E+01  0.59361653E+01 -0.49166369E+01  0.81634026E+01  0.18255544E+01
  0.12800000E+01  0.78885241E+01  0.15791212E+01  0.59321654E+01 -0.50112943E+01  0.82276814E+01  0.17772089E+01
  0.12900000E+01  0.79478277E+01  0.15285826E+01  0.59281382E+01 -0.51058624E+01  0.82919602E+01  0.17278833E+01
  0.13000000E+01  0.80070908E+01  0.14770988E+01  0.59240835E+01 -0.52003401E+01  0.83562389E+01  0.16775778E+01
  0.13100000E+01  0.80663133E+01  0.14246706E+01  0.59200010E+01 -0.52947260E+01  0.84205177E+01  0.16262922E+01
  0.13200000E+01  0.81254949E+01  0.13712989E+01  0.59158905E+01 -0.53890192E+01  0.84847964E+01  0.15740266E+01
  0.13300000E+01  0.81846352E+01  0.13169847E+01  0.59117517E+01 -0.54832182E+01  0.85490752E+01  0.15207811E+01
  0.13400000E+01  0.82437340E+01  0.12617290E+01  0.59075844E+01 -0.55773221E+01  0.86133540E+01  0.14665555E+01
  0.13500000E+01  0.83027909E+01  0.12055327E+01  0.59033885E+01 -0.56713294E+01  0.86776327E+01  0.14113500E+01
  0.13600000E+01  0.83618058E+01  0.11483967E+01  0.58991636E+01 -0.57652392E+01  0.87419115E+01  0.13551644E+01
  0.13700000E+01  0.84207784E+01  0.10903221E+01  0.58949096E+01 -0.58590501E+01  0.88061903E+01  0.12979989E+01
  0.13800000E+01  0.84797082E+01  0.10313098E+01  0.58906263E+01 -0.59527609E+01  0.88704690E+01  0.12398533E+01
  0.13900000E+01  0.85385951E+01  0.97136086E+00  0.58863135E+01 -0.60463704E+01  0.89347478E+01  0.11807278E+01
  0.14000000E+01  0.85974387E+01  0.91047629E+00  0.58819711E+01 -0.61398775E+01  0.89990265E+01  0.11206222E+01
  0.14100000E+01  0.86562388E+01  0.84865711E+00  0.58775988E+01 -0.62332809E+01  0.90633053E+01  0.10595366E+01
  0.14200000E+01  0.87149950E+01  0.78590437E+00  0.58731966E+01 -0.63265794E+01  0.91275841E+01  0.99747109E+00
  0.14300000E+01  0.87737070E+01  0.72221912E+00  0.58687643E+01 -0.64197717E+01  0.91918628E+01  0.93442554E+00
  0.14400000E+01  0.88323746E+01  0.65760244E+00  0.58643018E+01 -0.65128568E+01  0.92561416E+01  0.87039998E+00
  0.14500000E+01  0.88909974E+01  0.59205538E+00  0.58598088E+01 -0.66058333E+01  0.93204203E+01  0.80539443E+00
  0.14600000E+01  0.89495752E+01  0.52557906E+00  0.58552854E+01 -0.66987000E+01  0.93846991E+01  0.73940887E+00
  0.14700000E+01  0.90081076E+01  0.45817457E+00  0.58507313E+01 -0.67914558E+01  0.94489779E+01  0.67244331E+00
  0.14800000E+01  0.90665943E+01  0.38984302E+00  0.58461466E+01 -0.68840995E+01  0.95132566E+01  0.60449776E+00
  0.14900000E+01  0.91250350E+01  0.32058554E+00  0.58415310E+01 -0.69766297E+01  0.95775354E+01  0.53557220E+00
  0.15000000E+01  0.91834294E+01  0.25040328E+00  0.58368845E+01 -0.70690454E+01  0.96418141E+01  0.46566665E+00
  0.15100000E+01  0.92417772E+01  0.17929738E+00  0.58322070E+01 -0.71613453E+01  0.97060929E+01  0.39478109E+00
  0.15200000E+01  0.93000781E+01  0.10726901E+00  0.58274985E+01 -0.72535282E+01  0.97703717E+01  0.32291554E+00
  0.15300000E+01  0.93583318E+01  0.34319335E-01  0.58227588E+01 -0.73455930E+01  0.98346504E+01  0.25006998E+00
  0.15400000E+01  0.94165380E+01 -0.39550448E-01  0.58179879E+01 -0.74375384E+01  0.98989292E+01  0.17624442E+00
  0.15500000E+01  0.94746963E+01 -0.11433914E+00  0.58131858E+01 -0.75293632E+01  0.99632080E+01  0.10143887E+00
  0.15600000E+01  0.95328064E+01 -0.19004554E+00  0.58083523E+01 -0.76210663E+01  0.10027487E+02  0.25653313E-01
  0.15700000E+01  0.95908681E+01 -0.26666842E+00  0.58034875E+01 -0.77126464E+01  0.10091765E+02 -0.51112243E-01
  0.15800000E+01  0.96488809E+01 -0.34420653E+00  0.57985913E+01 -0.78041025E+01  0.10156044E+02 -0.12885780E+00
  0.15900000E+01  0.97068447E+01 -0.42265865E+00  0.57936637E+01 -0.78954332E+01  0.10220323E+02 -0.20758335E+00
  0.16000000E+01  0.97647590E+01 -0.50202351E+00  0.57887046E+01 -0.79866375E+01  0.10284602E+02 -0.28728891E+00
  0.16100000E+01  0.98226237E+01 -0.58229983E+00  0.57837140E+01 -0.80777142E+01  0.10348881E+02 -0.36797447E+00
  0.16200000E+01  0.98804382E+01 -0.66348635E+00  0.57786920E+01 -0.81686621E+01  0.10413159E+02 -0.44964002E+00
  0.16300000E+01  0.99382024E+01 -0.74558176E+00  0.57736384E+01 -0.82594800E+01  0.10477438E+02 -0.53228558E+00
  0.16400000E+01  0.99959160E+01 -0.82858476E+00  0.57685533E+01 -0.83501669E+01  0.10541717E+02 -0.61591113E+00
  0.16500000E+01  0.10053578E+02 -0.91249403E+00  0.57634367E+01 -0.84407215E+01  0.10605996E+02 -0.70051669E+00
  0.16600000E+01  0.10111190E+02 -0.99730825E+00  0.57582886E+01 -0.85311427E+01  0.10670274E+02 -0.78610224E+00
  0.16700000E+01  0.10168749E+02 -0.10830261E+01  0.57531090E+01 -0.86214293E+01  0.10734553E+02 -0.87266780E+00
  0.16800000E+01  0.10226257E+02 -0.11696462E+01  0.57478979E+01 -0.87115803E+01  0.10798832E+02 -0.96021336E+00
  0.16900000E+01  0.10283712E+02 -0.12571671E+01  0.57426553E+01 -0.88015946E+01  0.10863111E+02 -0.10487389E+01
  0.17000000E+01  0.10341115E+02 -0.13455876E+01  0.57373813E+01 -0.88914709E+01  0.10927389E+02 -0.11382445E+01
  0.17100000E+01  0.10398465E+02 -0.14349063E+01  0.57320758E+01 -0.89812082E+01  0.10991668E+02 -0.12287300E+01
  0.17200000E+01  0.10455762E+02 -0.15251217E+01  0.57267390E+01 -0.90708054E+01  0.11055947E+02 -0.13201956E+01
  0.17300000E+01  0.10513005E+02 -0.16162324E+01  0.57213708E+01 -0.91602613E+01  0.11120226E+02 -0.14126411E+01
  0.17400000E+01  0.10570195E+02 -0.17082370E+01  0.57159713E+01 -0.92495749E+01  0.11184504E+02 -0.15060667E+01
  0.17500000E+01  0.10627330E+02 -0.18011342E+01  0.57105405E+01 -0.93387451E+01  0.11248783E+02 -0.16004722E+01
  0.17600000E+01  0.10684411E+02 -0.18949224E+01  0.57050785E+01 -0.94277708E+01  0.11313062E+02 -0.16958578E+01
  0.17700000E+01  0.10741437E+02 -0.19896002E+01  0.56995853E+01 -0.95166509E+01  0.11377341E+02 -0.17922234E+01
  0.17800000E+01  0.10798408E+02 -0.20851661E+01  0.56940610E+01 -0.96053844E+01  0.11441619E+02 -0.18895689E+01
  0.17900000E+01  0.10855324E+02 -0.21816187E+01  0.56885057E+01 -0.96939702E+01  0.11505898E+02 -0.19878945E+01
  0.18000000E+01  0.10912184E+02 -0.22789565E+01  0.56829193E+01 -0.97824072E+01  0.11570177E+02 -0.20872000E+01
  0.18100000E+01  0.10968987E+02 -0.23771780E+01  0.56773021E+01 -0.98706943E+01  0.11634456E+02 -0.21874856E+01
  0.18200000E+01  0.11025735E+02 -0.24762816E+01  0.56716539E+01 -0.99588307E+01  0.11698734E+02 -0.22887511E+01
  0.18300000E+01  0.11082426E+02 -0.25762660E+01  0.56659750E+01 -0.10046815E+02  0.11763013E+02 -0.23909967E+01
  0.18400000E+01  0.11139060E+02 -0.26771295E+01  0.56602654E+01 -0.10134647E+02  0.11827292E+02 -0.24942222E+01
  0.18500000E+01  0.11195637E+02 -0.27788707E+01  0.56545251E+01 -0.10222324E+02  0.11891571E+02 -0.25984278E+01
  0.18600000E+01  0.11252156E+02 -0.28814879E+01  0.56487543E+01 -0.10309847E+02  0.11955850E+02 -0.27036134E+01
  0.18700000E+01  0.11308618E+02 -0.29849796E+01  0.56429531E+01 -0.10397214E+02  0.12020128E+02 -0.28097789E+01
  0.18800000E+01  0.11365021E+02 -0.30893444E+01  0.56371214E+01 -0.10484423E+02  0.12084407E+02 -0.29169245E+01
  0.18900000E+01  0.11421366E+02 -0.31945804E+01  0.56312595E+01 -0.10571475E+02  0.12148686E+02 -0.30250500E+01
  0.19000000E+01  0.11477652E+02 -0.33006863E+01  0.56253674E+01 -0.10658368E+02  0.12212965E+02 -0.31341556E+01
  0.19100000E+01  0.11533879E+02 -0.34076605E+01  0.56194452E+01 -0.10745101E+02  0.12277243E+02 -0.32442411E+01
  0.19200000E+01  0.11590047E+02 -0.35155012E+01  0.56134930E+01 -0.10831673E+02  0.12341522E+02 -0.33553067E+01
  0.19300000E+01  0.11646155E+02 -0.36242069E+01  0.56075109E+01 -0.10918083E+02  0.12405801E+02 -0.34673522E+01
  0.19400000E+01  0.11702203E+02 -0.37337760E+01  0.56014991E+01 -0.11004331E+02  0.12470080E+02 -0.35803778E+01
  0.19500000E+01  0.11758191E+02 -0.38442068E+01  0.55954576E+01 -0.11090415E+02  0.12534358E+02 -0.36943834E+01
  0.19600000E+01  0.11814118E+02 -0.39554977E+01  0.55893865E+01 -0.11176334E+02  0.12598637E+02 -0.38093689E+01
  0.19700000E+01  0.11869984E+02 -0.40676471E+01  0.55832859E+01 -0.11262088E+02  0.12662916E+02 -0.39253345E+01
  0.19800000E+01  0.11925790E+02 -0.41806532E+01  0.55771561E+01 -0.11347675E+02  0.12727195E+02 -0.40422800E+01
  0.19900000E+01  0.11981534E+02 -0.42945145E+01  0.55709970E+01 -0.11433095E+02  0.12791473E+02 -0.41602056E+01
  0.20000000E+01  0.12037216E+02 -0.44092292E+01  0.55648088E+01 -0.11518346E+02  0.12855752E+02 -0.42791111E+01
  0.20100000E+01  0.12092836E+02 -0.45247957E+01  0.55585916E+01 -0.11603429E+02  0.12920031E+02 -0.43989967E+01
  0.20200000E+01  0.12148394E+02 -0.46412122E+01  0.55523456E+01 -0.11688341E+02  0.12984310E+02 -0.45198622E+01
  0.20300000E+01  0.12203889E+02 -0.47584771E+01  0.55460709E+01 -0.11773082E+02  0.13048588E+02 -0.46417078E+01
  0.20400000E+01  0.12259321E+02 -0.48765887E+01  0.55397675E+01 -0.11857652E+02  0.13112867E+02 -0.47645334E+01
  0.20500000E+01  0.12314691E+02 -0.49955451E+01  0.55334357E+01 -0.11942048E+02  0.13177146E+02 -0.48883389E+01
  0.20600000E+01  0.12369996E+02 -0.51153447E+01  0.55270756E+01 -0.12026272E+02  0.13241425E+02 -0.50131245E+01
  0.20700000E+01  0.12425238E+02 -0.52359858E+01  0.55206873E+01 -0.12110321E+02  0.13305704E+02 -0.51388900E+01
  0.20800000E+01  0.12480416E+02 -0.53574666E+01  0.55142709E+01 -0.12194195E+02  0.13369982E+02 -0.52656356E+01
  0.20900000E+01  0.12535530E+02 -0.54797853E+01  0.55078266E+01 -0.12277892E+02  0.13434261E+02 -0.53933611E+01
  0.21000000E+01  0.12590579E+02 -0.56029403E+01  0.55013545E+01 -0.12361413E+02  0.13498540E+02 -0.55220667E+01
  0.21100000E+01  0.12645564E+02 -0.57269296E+01  0.54948548E+01 -0.12444757E+02  0.13562819E+02 -0.56517523E+01
  0.21200000E+01  0.12700483E+02 -0.58517515E+01  0.54883275E+01 -0.12527922E+02  0.13627097E+02 -0.57824178E+01
  0.21300000E+01  0.12755337E+02 -0.59774043E+01  0.54817730E+01 -0.12610908E+02  0.13691376E+02 -0.59140634E+01
